Datetime,Adj Close,Close,High,Low,Open,Volume
2025-11-19 14:50:00+00:00,269.0299987792969,269.0299987792969,269.30499267578125,268.75,269.2200012207031,56244
2025-11-19 14:51:00+00:00,269.2049865722656,269.2049865722656,269.260009765625,268.9800109863281,269.010009765625,47239
2025-11-19 14:52:00+00:00,269.4150085449219,269.4150085449219,269.4700012207031,269.13800048828125,269.2099914550781,60746
2025-11-19 14:53:00+00:00,269.6600036621094,269.6600036621094,269.739990234375,269.3742980957031,269.3742980957031,65720
2025-11-19 14:54:00+00:00,270.07000732421875,270.07000732421875,270.0799865722656,269.6400146484375,269.69000244140625,178573
2025-11-19 14:55:00+00:00,269.989990234375,269.989990234375,270.2099914550781,269.8800048828125,270.0199890136719,138812
2025-11-19 14:56:00+00:00,270.3999938964844,270.3999938964844,270.4549865722656,269.9949951171875,270.0299987792969,125566
2025-11-19 14:57:00+00:00,270.25,270.25,270.5,270.1000061035156,270.4200134277344,95716
2025-11-19 14:58:00+00:00,270.50640869140625,270.50640869140625,270.55999755859375,270.19000244140625,270.2679138183594,102910
2025-11-19 14:59:00+00:00,270.885009765625,270.885009765625,270.9100036621094,270.5,270.5350036621094,188506
2025-11-19 15:00:00+00:00,271.0899963378906,271.0899963378906,271.0899963378906,270.70001220703125,270.9200134277344,142116
2025-11-19 15:01:00+00:00,270.6617126464844,270.6617126464844,271.1199951171875,270.6578063964844,271.1199951171875,132584
2025-11-19 15:02:00+00:00,270.5400085449219,270.5400085449219,270.7200012207031,270.44000244140625,270.67498779296875,68201
2025-11-19 15:03:00+00:00,270.6700134277344,270.6700134277344,270.94000244140625,270.54998779296875,270.57989501953125,140884
2025-11-19 15:04:00+00:00,270.6650085449219,270.6650085449219,270.69049072265625,270.5,270.6499938964844,38552
2025-11-19 15:05:00+00:00,270.81280517578125,270.81280517578125,270.81280517578125,270.5,270.66650390625,49025
2025-11-19 15:06:00+00:00,270.79998779296875,270.79998779296875,270.8900146484375,270.6449890136719,270.79998779296875,50878
2025-11-19 15:07:00+00:00,270.6099853515625,270.6099853515625,270.9200134277344,270.5799865722656,270.7900085449219,39333
2025-11-19 15:08:00+00:00,270.69000244140625,270.69000244140625,270.75250244140625,270.5,270.6000061035156,56428
2025-11-19 15:09:00+00:00,270.8299865722656,270.8299865722656,270.8299865722656,270.54998779296875,270.7099914550781,34921
2025-11-19 15:10:00+00:00,271.29998779296875,271.29998779296875,271.3399963378906,270.7301025390625,270.8349914550781,126347
2025-11-19 15:11:00+00:00,271.17999267578125,271.17999267578125,271.4200134277344,271.1499938964844,271.30499267578125,82265
2025-11-19 15:12:00+00:00,271.30999755859375,271.30999755859375,271.3349914550781,271.1199951171875,271.1499938964844,58717
2025-11-19 15:13:00+00:00,271.2950134277344,271.2950134277344,271.4800109863281,271.2200012207031,271.2900085449219,62985
2025-11-19 15:14:00+00:00,271.114990234375,271.114990234375,271.32000732421875,271.1003112792969,271.29998779296875,47057
2025-11-19 15:15:00+00:00,271.2799987792969,271.2799987792969,271.3800048828125,271.1000061035156,271.1000061035156,56404
2025-11-19 15:16:00+00:00,271.239990234375,271.239990234375,271.4200134277344,271.2200012207031,271.2200012207031,43650
2025-11-19 15:17:00+00:00,270.9700012207031,270.9700012207031,271.32000732421875,270.9700012207031,271.2449951171875,39914
2025-11-19 15:18:00+00:00,271.3800048828125,271.3800048828125,271.4549865722656,270.80999755859375,270.9700012207031,172483
2025-11-19 15:19:00+00:00,271.4809875488281,271.4809875488281,271.55999755859375,271.29998779296875,271.3999938964844,113131
2025-11-19 15:20:00+00:00,271.5101013183594,271.5101013183594,271.6499938964844,271.4200134277344,271.5299987792969,113032
2025-11-19 15:21:00+00:00,271.7550048828125,271.7550048828125,271.8299865722656,271.4700012207031,271.5350036621094,77780
2025-11-19 15:22:00+00:00,271.67999267578125,271.67999267578125,271.7950134277344,271.5400085449219,271.7550048828125,71231
2025-11-19 15:23:00+00:00,271.55499267578125,271.55499267578125,271.69000244140625,271.239990234375,271.6839904785156,52431
2025-11-19 15:24:00+00:00,272.0199890136719,272.0199890136719,272.05999755859375,271.55499267578125,271.55499267578125,175608
2025-11-19 15:25:00+00:00,271.67999267578125,271.67999267578125,272.2099914550781,271.67999267578125,272.0299987792969,88173
2025-11-19 15:26:00+00:00,271.614990234375,271.614990234375,271.8500061035156,271.614990234375,271.64849853515625,89484
2025-11-19 15:27:00+00:00,272.005615234375,272.005615234375,272.0400085449219,271.6000061035156,271.610107421875,70323
2025-11-19 15:28:00+00:00,271.6499938964844,271.6499938964844,271.9800109863281,271.44000244140625,271.9800109863281,57197
2025-11-19 15:29:00+00:00,271.8500061035156,271.8500061035156,271.9100036621094,271.56500244140625,271.5899963378906,77264
2025-11-19 15:30:00+00:00,271.5450134277344,271.5450134277344,272.010009765625,271.44000244140625,271.85009765625,72548
2025-11-19 15:31:00+00:00,271.44000244140625,271.44000244140625,271.5299987792969,271.3399963378906,271.5299987792969,64438
2025-11-19 15:32:00+00:00,271.70001220703125,271.70001220703125,271.76348876953125,271.489990234375,271.489990234375,58802
2025-11-19 15:33:00+00:00,271.625,271.625,271.739990234375,271.55999755859375,271.67498779296875,45251
2025-11-19 15:34:00+00:00,271.6300048828125,271.6300048828125,271.80499267578125,271.54998779296875,271.6400146484375,37899
2025-11-19 15:35:00+00:00,271.32501220703125,271.32501220703125,271.614990234375,271.30999755859375,271.614990234375,43188
2025-11-19 15:36:00+00:00,271.1000061035156,271.1000061035156,271.3299865722656,271.0799865722656,271.3299865722656,63601
2025-11-19 15:37:00+00:00,271.4100036621094,271.4100036621094,271.4800109863281,271.0362854003906,271.1099853515625,52203
2025-11-19 15:38:00+00:00,271.44000244140625,271.44000244140625,271.4599914550781,271.2554016113281,271.4100036621094,36521
2025-11-19 15:39:00+00:00,271.32000732421875,271.32000732421875,271.4790954589844,271.2799987792969,271.4200134277344,27366
2025-11-19 15:40:00+00:00,271.0852966308594,271.0852966308594,271.3299865722656,270.95001220703125,271.31500244140625,79595
2025-11-19 15:41:00+00:00,271.04998779296875,271.04998779296875,271.1400146484375,270.94000244140625,271.04998779296875,28827
2025-11-19 15:42:00+00:00,271.1000061035156,271.1000061035156,271.1499938964844,270.93499755859375,271.0400085449219,35133
2025-11-19 15:43:00+00:00,271.1099853515625,271.1099853515625,271.1499938964844,271.0150146484375,271.0899963378906,39650
2025-11-19 15:44:00+00:00,271.27850341796875,271.27850341796875,271.32598876953125,271.1199951171875,271.1199951171875,51080
2025-11-19 15:45:00+00:00,271.0299987792969,271.0299987792969,271.2799987792969,270.9700012207031,271.2799987792969,59925
2025-11-19 15:46:00+00:00,271.2149963378906,271.2149963378906,271.2998962402344,270.989990234375,271.0199890136719,46357
2025-11-19 15:47:00+00:00,271.1094970703125,271.1094970703125,271.3299865722656,271.0653991699219,271.20001220703125,37354
2025-11-19 15:48:00+00:00,271.2799987792969,271.2799987792969,271.3900146484375,271.04998779296875,271.07000732421875,48026
2025-11-19 15:49:00+00:00,271.17669677734375,271.17669677734375,271.2900085449219,271.1700134277344,271.239990234375,39215
2025-11-19 15:50:00+00:00,271.09930419921875,271.09930419921875,271.17498779296875,271.0400085449219,271.1700134277344,37771
2025-11-19 15:51:00+00:00,271.0299987792969,271.0299987792969,271.2149963378906,270.9599914550781,271.1000061035156,33648
2025-11-19 15:52:00+00:00,270.8301086425781,270.8301086425781,271.04998779296875,270.739990234375,271.04998779296875,46872
2025-11-19 15:53:00+00:00,270.7950134277344,270.7950134277344,271.0199890136719,270.739990234375,270.82501220703125,52021
2025-11-19 15:54:00+00:00,270.8599853515625,270.8599853515625,270.94000244140625,270.7799987792969,270.80999755859375,52144
2025-11-19 15:55:00+00:00,270.6499938964844,270.6499938964844,270.8699951171875,270.6400146484375,270.8500061035156,47241
2025-11-19 15:56:00+00:00,270.4700012207031,270.4700012207031,270.69000244140625,270.42138671875,270.6650085449219,86310
2025-11-19 15:57:00+00:00,270.17999267578125,270.17999267578125,270.46380615234375,270.1199951171875,270.4599914550781,58472
2025-11-19 15:58:00+00:00,270.0950012207031,270.0950012207031,270.2398986816406,270.0585021972656,270.1925048828125,55670
2025-11-19 15:59:00+00:00,270.2699890136719,270.2699890136719,270.3599853515625,270.06500244140625,270.07000732421875,49988
2025-11-19 16:00:00+00:00,270.3815002441406,270.3815002441406,270.57000732421875,270.1600036621094,270.2300109863281,56441
2025-11-19 16:01:00+00:00,270.45849609375,270.45849609375,270.489990234375,270.2300109863281,270.3699951171875,41389
2025-11-19 16:02:00+00:00,270.4949951171875,270.4949951171875,270.5199890136719,270.2401123046875,270.4049987792969,36549
2025-11-19 16:03:00+00:00,270.3900146484375,270.3900146484375,270.510009765625,270.2900085449219,270.5,38420
2025-11-19 16:04:00+00:00,270.4100036621094,270.4100036621094,270.5,270.35009765625,270.3999938964844,24475
2025-11-19 16:05:00+00:00,269.9599914550781,269.9599914550781,270.3935852050781,269.94000244140625,270.3901062011719,45895
2025-11-19 16:06:00+00:00,269.7149963378906,269.7149963378906,269.93499755859375,269.7149963378906,269.93499755859375,64902
2025-11-19 16:07:00+00:00,269.8500061035156,269.8500061035156,269.92999267578125,269.6300048828125,269.7178039550781,37838
2025-11-19 16:08:00+00:00,269.5799865722656,269.5799865722656,269.8299865722656,269.5450134277344,269.8299865722656,43359
2025-11-19 16:09:00+00:00,269.5899963378906,269.5899963378906,269.6348876953125,269.45001220703125,269.5400085449219,54795
2025-11-19 16:10:00+00:00,269.55999755859375,269.55999755859375,269.6199951171875,269.44500732421875,269.5799865722656,37186
2025-11-19 16:11:00+00:00,269.67498779296875,269.67498779296875,269.7099914550781,269.3900146484375,269.55999755859375,62009
2025-11-19 16:12:00+00:00,269.3949890136719,269.3949890136719,269.69989013671875,269.3699951171875,269.68499755859375,74133
2025-11-19 16:13:00+00:00,269.627197265625,269.627197265625,269.6400146484375,269.3200988769531,269.3699951171875,40488
2025-11-19 16:14:00+00:00,269.6449890136719,269.6449890136719,269.68609619140625,269.3999938964844,269.6199951171875,87862
2025-11-19 16:15:00+00:00,269.4800109863281,269.4800109863281,269.75,269.4800109863281,269.6300048828125,44000
2025-11-19 16:16:00+00:00,269.5,269.5,269.57000732421875,269.4200134277344,269.4200134277344,27871
2025-11-19 16:17:00+00:00,269.5,269.5,269.57000732421875,269.4100036621094,269.4800109863281,25146
2025-11-19 16:18:00+00:00,269.5295104980469,269.5295104980469,269.54998779296875,269.3900146484375,269.510009765625,32033
2025-11-19 16:19:00+00:00,269.70001220703125,269.70001220703125,269.80999755859375,269.4649963378906,269.5249938964844,33400
2025-11-19 16:20:00+00:00,269.80999755859375,269.80999755859375,269.8999938964844,269.6499938964844,269.69000244140625,41168
2025-11-19 16:21:00+00:00,269.989990234375,269.989990234375,270.05999755859375,269.82000732421875,269.82000732421875,80572
2025-11-19 16:22:00+00:00,270.1268005371094,270.1268005371094,270.135009765625,269.94000244140625,270.010009765625,32900
2025-11-19 16:23:00+00:00,269.8299865722656,269.8299865722656,270.1000061035156,269.7200012207031,270.1000061035156,48004
2025-11-19 16:24:00+00:00,269.4898986816406,269.4898986816406,269.8299865722656,269.45001220703125,269.80999755859375,48693
2025-11-19 16:25:00+00:00,269.6802062988281,269.6802062988281,269.7049865722656,269.3699951171875,269.45001220703125,41235
2025-11-19 16:26:00+00:00,269.5950012207031,269.5950012207031,269.69000244140625,269.54998779296875,269.6600036621094,30052
2025-11-19 16:27:00+00:00,269.5350036621094,269.5350036621094,269.67999267578125,269.489990234375,269.57000732421875,24879
2025-11-19 16:28:00+00:00,269.6400146484375,269.6400146484375,269.6700134277344,269.489990234375,269.5299987792969,28822
2025-11-19 16:29:00+00:00,269.7300109863281,269.7300109863281,269.7300109863281,269.489990234375,269.6099853515625,20714
2025-11-19 16:30:00+00:00,269.80999755859375,269.80999755859375,269.80999755859375,269.6199951171875,269.75,31357
2025-11-19 16:31:00+00:00,269.7467956542969,269.7467956542969,269.8103942871094,269.6000061035156,269.80999755859375,27147
2025-11-19 16:32:00+00:00,269.58221435546875,269.58221435546875,269.7900085449219,269.58221435546875,269.7900085449219,18158
2025-11-19 16:33:00+00:00,269.7900085449219,269.7900085449219,269.7900085449219,269.5299987792969,269.55999755859375,34182
2025-11-19 16:34:00+00:00,270.0264892578125,270.0264892578125,270.04998779296875,269.7900085449219,269.80999755859375,82427
2025-11-19 16:35:00+00:00,270.0299987792969,270.0299987792969,270.04998779296875,269.7699890136719,270.0199890136719,65063
2025-11-19 16:36:00+00:00,269.9800109863281,269.9800109863281,270.0799865722656,269.7821960449219,270.07769775390625,36330
2025-11-19 16:37:00+00:00,270.010009765625,270.010009765625,270.05999755859375,269.95001220703125,269.9849853515625,24004
2025-11-19 16:38:00+00:00,270.0935974121094,270.0935974121094,270.19000244140625,269.989990234375,269.989990234375,42476
2025-11-19 16:39:00+00:00,269.9949951171875,269.9949951171875,270.1499938964844,269.9949951171875,270.1099853515625,24495
2025-11-19 16:40:00+00:00,270.05499267578125,270.05499267578125,270.1099853515625,269.9241943359375,269.989990234375,53407
2025-11-19 16:41:00+00:00,270.0060119628906,270.0060119628906,270.0899963378906,269.8999938964844,270.0400085449219,29249
2025-11-19 16:42:00+00:00,269.9552001953125,269.9552001953125,270.04998779296875,269.8299865722656,270.04998779296875,32516
2025-11-19 16:43:00+00:00,270.09051513671875,270.09051513671875,270.1199951171875,269.8999938964844,269.9849853515625,29471
2025-11-19 16:44:00+00:00,270.21990966796875,270.21990966796875,270.2900085449219,270.0899963378906,270.0899963378906,43694
2025-11-19 16:45:00+00:00,269.9949951171875,269.9949951171875,270.21148681640625,269.9100036621094,270.2099914550781,67471
2025-11-19 16:46:00+00:00,270.20001220703125,270.20001220703125,270.2200012207031,269.9599914550781,269.9800109863281,34292
2025-11-19 16:47:00+00:00,270.0920104980469,270.0920104980469,270.2200012207031,270.05999755859375,270.19000244140625,27534
2025-11-19 16:48:00+00:00,269.9551086425781,269.9551086425781,270.0924072265625,269.9100036621094,270.0924072265625,28549
2025-11-19 16:49:00+00:00,270.0450134277344,270.0450134277344,270.06500244140625,269.85888671875,269.9800109863281,22048
2025-11-19 16:50:00+00:00,269.9949951171875,269.9949951171875,270.0950012207031,269.95001220703125,270.07501220703125,25702
2025-11-19 16:51:00+00:00,270.0899963378906,270.0899963378906,270.2149963378906,270.0199890136719,270.0350036621094,28787
2025-11-19 16:52:00+00:00,270.2850036621094,270.2850036621094,270.30999755859375,270.0199890136719,270.07000732421875,25242
2025-11-19 16:53:00+00:00,270.4800109863281,270.4800109863281,270.54998779296875,270.29541015625,270.29541015625,38570
2025-11-19 16:54:00+00:00,270.2799987792969,270.2799987792969,270.510009765625,270.2300109863281,270.489990234375,32230
2025-11-19 16:55:00+00:00,270.2300109863281,270.2300109863281,270.2699890136719,270.1289978027344,270.2699890136719,22375
2025-11-19 16:56:00+00:00,270.31500244140625,270.31500244140625,270.3599853515625,270.2200012207031,270.2200012207031,25035
2025-11-19 16:57:00+00:00,270.45001220703125,270.45001220703125,270.45001220703125,270.25,270.31500244140625,45072
2025-11-19 16:58:00+00:00,270.4100036621094,270.4100036621094,270.5159912109375,270.360107421875,270.4649963378906,26594
2025-11-19 16:59:00+00:00,270.55999755859375,270.55999755859375,270.5899963378906,270.3800048828125,270.3800048828125,20583
2025-11-19 17:00:00+00:00,270.6000061035156,270.6000061035156,270.6549987792969,270.5299987792969,270.5617980957031,47729
2025-11-19 17:01:00+00:00,270.625,270.625,270.64068603515625,270.3901062011719,270.5400085449219,25299
2025-11-19 17:02:00+00:00,270.5,270.5,270.6499938964844,270.3900146484375,270.6400146484375,32064
2025-11-19 17:03:00+00:00,270.3299865722656,270.3299865722656,270.5350036621094,270.29998779296875,270.5199890136719,83242
2025-11-19 17:04:00+00:00,269.9049987792969,269.9049987792969,270.32501220703125,269.8399963378906,270.32501220703125,88042
2025-11-19 17:05:00+00:00,269.9049987792969,269.9049987792969,270.0,269.7699890136719,269.8999938964844,80279
2025-11-19 17:06:00+00:00,269.9200134277344,269.9200134277344,269.9599914550781,269.82000732421875,269.92999267578125,25969
2025-11-19 17:07:00+00:00,269.8299865722656,269.8299865722656,270.0398864746094,269.82501220703125,269.9200134277344,29711
2025-11-19 17:08:00+00:00,269.82000732421875,269.82000732421875,269.8999938964844,269.7200012207031,269.8599853515625,22088
2025-11-19 17:09:00+00:00,269.8280029296875,269.8280029296875,269.95001220703125,269.7799987792969,269.7900085449219,13679
2025-11-19 17:10:00+00:00,269.9049987792969,269.9049987792969,269.9200134277344,269.7200012207031,269.82000732421875,22022
2025-11-19 17:11:00+00:00,269.8800048828125,269.8800048828125,269.94000244140625,269.80999755859375,269.8500061035156,20270
2025-11-19 17:12:00+00:00,270.010009765625,270.010009765625,270.03009033203125,269.8900146484375,269.93170166015625,20589
2025-11-19 17:13:00+00:00,270.0,270.0,270.0,269.8800048828125,270.0,22894
2025-11-19 17:14:00+00:00,270.04998779296875,270.04998779296875,270.0799865722656,269.95001220703125,270.010009765625,23925
2025-11-19 17:15:00+00:00,270.010009765625,270.010009765625,270.0799865722656,269.9200134277344,270.0400085449219,30081
2025-11-19 17:16:00+00:00,269.94000244140625,269.94000244140625,270.0199890136719,269.8500061035156,270.0199890136719,20878
2025-11-19 17:17:00+00:00,269.94000244140625,269.94000244140625,270.1661071777344,269.93499755859375,269.93499755859375,28394
2025-11-19 17:18:00+00:00,270.0400085449219,270.0400085449219,270.1050109863281,269.9773864746094,269.9800109863281,13758
2025-11-19 17:19:00+00:00,269.80999755859375,269.80999755859375,270.07000732421875,269.80999755859375,270.07000732421875,19251
2025-11-19 17:20:00+00:00,269.89990234375,269.89990234375,269.9200134277344,269.79998779296875,269.82000732421875,20901
2025-11-19 17:21:00+00:00,269.8399963378906,269.8399963378906,269.9601135253906,269.83758544921875,269.885009765625,24124
2025-11-19 17:22:00+00:00,269.9800109863281,269.9800109863281,269.9800109863281,269.7799987792969,269.8599853515625,27523
2025-11-19 17:23:00+00:00,269.9700012207031,269.9700012207031,270.0899963378906,269.92010498046875,269.95001220703125,23130
2025-11-19 17:24:00+00:00,270.07000732421875,270.07000732421875,270.1000061035156,269.94000244140625,269.989990234375,27990
2025-11-19 17:25:00+00:00,270.2164001464844,270.2164001464844,270.239990234375,270.0299987792969,270.0799865722656,30849
2025-11-19 17:26:00+00:00,270.04998779296875,270.04998779296875,270.2699890136719,269.94000244140625,270.239990234375,25720
2025-11-19 17:27:00+00:00,270.1610107421875,270.1610107421875,270.1610107421875,269.989990234375,270.05999755859375,30965
2025-11-19 17:28:00+00:00,270.5,270.5,270.5199890136719,270.1700134277344,270.1700134277344,41231
2025-11-19 17:29:00+00:00,270.3999938964844,270.3999938964844,270.510009765625,270.17999267578125,270.489990234375,34373
2025-11-19 17:30:00+00:00,270.3999938964844,270.3999938964844,270.4700012207031,270.3299865722656,270.4599914550781,40396
2025-11-19 17:31:00+00:00,270.4100036621094,270.4100036621094,270.5050048828125,270.3800048828125,270.3900146484375,21216
2025-11-19 17:32:00+00:00,270.17999267578125,270.17999267578125,270.47021484375,270.1099853515625,270.4100036621094,40641
2025-11-19 17:33:00+00:00,270.0920104980469,270.0920104980469,270.20001220703125,269.9200134277344,270.19000244140625,42509
2025-11-19 17:34:00+00:00,270.169189453125,270.169189453125,270.169189453125,270.0050048828125,270.0799865722656,22336
2025-11-19 17:35:00+00:00,270.0450134277344,270.0450134277344,270.2049865722656,270.0199890136719,270.172607421875,31650
2025-11-19 17:36:00+00:00,269.94000244140625,269.94000244140625,270.1000061035156,269.8891906738281,270.0452880859375,37543
2025-11-19 17:37:00+00:00,269.95001220703125,269.95001220703125,269.9599914550781,269.79998779296875,269.94000244140625,46142
2025-11-19 17:38:00+00:00,269.94000244140625,269.94000244140625,270.04998779296875,269.8949890136719,269.9549865722656,39002
2025-11-19 17:39:00+00:00,269.7349853515625,269.7349853515625,269.95001220703125,269.7300109863281,269.94000244140625,48200
2025-11-19 17:40:00+00:00,269.7149963378906,269.7149963378906,269.8699951171875,269.6199951171875,269.7149963378906,47493
2025-11-19 17:41:00+00:00,270.0799865722656,270.0799865722656,270.1099853515625,269.69000244140625,269.7099914550781,41552
2025-11-19 17:42:00+00:00,270.3450012207031,270.3450012207031,270.3900146484375,270.07000732421875,270.07000732421875,36047
2025-11-19 17:43:00+00:00,270.29998779296875,270.29998779296875,270.6099853515625,270.2699890136719,270.3963928222656,68603
2025-11-19 17:44:00+00:00,270.3999938964844,270.3999938964844,270.6000061035156,270.2300109863281,270.30511474609375,57018
2025-11-19 17:45:00+00:00,270.17950439453125,270.17950439453125,270.5299072265625,270.05999755859375,270.3900146484375,30257
2025-11-19 17:46:00+00:00,270.260009765625,270.260009765625,270.3399963378906,270.1400146484375,270.1700134277344,19743
2025-11-19 17:47:00+00:00,270.32000732421875,270.32000732421875,270.3699951171875,270.19000244140625,270.260009765625,18167
2025-11-19 17:48:00+00:00,270.2300109863281,270.2300109863281,270.30499267578125,270.1754150390625,270.29998779296875,35784
2025-11-19 17:49:00+00:00,270.0199890136719,270.0199890136719,270.260009765625,270.0199890136719,270.2200012207031,17295
2025-11-19 17:50:00+00:00,270.2349853515625,270.2349853515625,270.29998779296875,270.0199890136719,270.0199890136719,23519
2025-11-19 17:51:00+00:00,270.17999267578125,270.17999267578125,270.2900085449219,270.0899963378906,270.2699890136719,32070
2025-11-19 17:52:00+00:00,270.3949890136719,270.3949890136719,270.4100036621094,270.1600036621094,270.20001220703125,14268
2025-11-19 17:53:00+00:00,270.510009765625,270.510009765625,270.5799865722656,270.3699951171875,270.4100036621094,32388
2025-11-19 17:54:00+00:00,270.68701171875,270.68701171875,270.7417907714844,270.5199890136719,270.54998779296875,70456
2025-11-19 17:55:00+00:00,270.82000732421875,270.82000732421875,270.8464050292969,270.6499938964844,270.6549987792969,33647
2025-11-19 17:56:00+00:00,270.8699951171875,270.8699951171875,271.0,270.80999755859375,270.8699951171875,31872
2025-11-19 17:57:00+00:00,270.7550048828125,270.7550048828125,270.94989013671875,270.7300109863281,270.8800048828125,19028
2025-11-19 17:58:00+00:00,270.69500732421875,270.69500732421875,270.76629638671875,270.6064147949219,270.7550048828125,17838
2025-11-19 17:59:00+00:00,270.8450012207031,270.8450012207031,270.8450012207031,270.69000244140625,270.7099914550781,18883
2025-11-19 18:00:00+00:00,270.8949890136719,270.8949890136719,270.92999267578125,270.70001220703125,270.8450012207031,25963
2025-11-19 18:01:00+00:00,270.8949890136719,270.8949890136719,270.93499755859375,270.79998779296875,270.8699951171875,14932
2025-11-19 18:02:00+00:00,270.9726867675781,270.9726867675781,271.1099853515625,270.8800048828125,270.9049987792969,52547
2025-11-19 18:03:00+00:00,270.9750061035156,270.9750061035156,271.04998779296875,270.9150085449219,270.9599914550781,29739
2025-11-19 18:04:00+00:00,271.114990234375,271.114990234375,271.1300048828125,270.93499755859375,271.0198974609375,25853
2025-11-19 18:05:00+00:00,271.05499267578125,271.05499267578125,271.2200012207031,270.9800109863281,271.1099853515625,32953
2025-11-19 18:06:00+00:00,271.0400085449219,271.0400085449219,271.1499938964844,271.010009765625,271.0400085449219,23741
2025-11-19 18:07:00+00:00,271.0044860839844,271.0044860839844,271.0400085449219,270.8500061035156,271.0400085449219,29796
2025-11-19 18:08:00+00:00,270.989990234375,270.989990234375,271.1099853515625,270.9700012207031,271.0,27380
2025-11-19 18:09:00+00:00,271.0400085449219,271.0400085449219,271.0400085449219,270.9100036621094,271.010009765625,15651
2025-11-19 18:10:00+00:00,271.07000732421875,271.07000732421875,271.0950012207031,270.93011474609375,271.0350036621094,28139
2025-11-19 18:11:00+00:00,271.2799987792969,271.2799987792969,271.30499267578125,270.9849853515625,271.1000061035156,27827
2025-11-19 18:12:00+00:00,271.2699890136719,271.2699890136719,271.30999755859375,271.1499938964844,271.2900085449219,22807
2025-11-19 18:13:00+00:00,271.135009765625,271.135009765625,271.29998779296875,271.12750244140625,271.260009765625,48439
2025-11-19 18:14:00+00:00,271.05999755859375,271.05999755859375,271.18499755859375,270.94891357421875,271.18499755859375,30452
2025-11-19 18:15:00+00:00,270.8370056152344,270.8370056152344,271.114990234375,270.80999755859375,271.05999755859375,52512
2025-11-19 18:16:00+00:00,270.65509033203125,270.65509033203125,270.9200134277344,270.6300048828125,270.9100036621094,25974
2025-11-19 18:17:00+00:00,270.5299987792969,270.5299987792969,270.70001220703125,270.45001220703125,270.6600036621094,54200
2025-11-19 18:18:00+00:00,270.3705139160156,270.3705139160156,270.57000732421875,270.30999755859375,270.5199890136719,52002
2025-11-19 18:19:00+00:00,270.3999938964844,270.3999938964844,270.4700012207031,270.260009765625,270.4200134277344,31080
2025-11-19 18:20:00+00:00,270.340087890625,270.340087890625,270.510009765625,270.3399963378906,270.3900146484375,45876
2025-11-19 18:21:00+00:00,270.5400085449219,270.5400085449219,270.5899963378906,270.30999755859375,270.3599853515625,34191
2025-11-19 18:22:00+00:00,270.4971923828125,270.4971923828125,270.56500244140625,270.45001220703125,270.5400085449219,40072
2025-11-19 18:23:00+00:00,270.3200988769531,270.3200988769531,270.5693054199219,270.32000732421875,270.510009765625,32451
2025-11-19 18:24:00+00:00,270.4599914550781,270.4599914550781,270.4800109863281,270.2850036621094,270.3349914550781,41131
2025-11-19 18:25:00+00:00,270.42999267578125,270.42999267578125,270.57000732421875,270.4200134277344,270.4549865722656,46417
